"iso2","year","sector","un","ets","country","ratio"
"PL",1990,"Paper",284997.02,NA,"Poland",NA
"PL",1990,"Residual",90331786.05,NA,"Poland",NA
"PL",1990,"Transport",18150233.23,NA,"Poland",NA
"PL",1990,"Total",375810951.78,NA,"Poland",NA
"PL",1991,"Energy",228792729.53,NA,"Poland",NA
"PL",1991,"Metals",19316194.81,NA,"Poland",NA
"PL",1991,"Minerals",18125578.01,NA,"Poland",NA
"PL",1991,"Chemicals",7886240.24,NA,"Poland",NA
"PL",1991,"Paper",301707.75,NA,"Poland",NA
"PL",1991,"Residual",98743238.6,NA,"Poland",NA
"PL",1991,"Transport",19640045.74,NA,"Poland",NA
"PL",1991,"Total",373165688.94,NA,"Poland",NA
"PL",1992,"Energy",219585328.7,NA,"Poland",NA
"PL",1992,"Metals",17767973.59,NA,"Poland",NA
"PL",1992,"Minerals",17965556.38,NA,"Poland",NA
"PL",1992,"Chemicals",7330763.79,NA,"Poland",NA
"PL",1992,"Paper",267784.45,NA,"Poland",NA
"PL",1992,"Residual",100598866.42,NA,"Poland",NA
"PL",1992,"Transport",20355609.17,NA,"Poland",NA
"PL",1992,"Total",363516273.33,NA,"Poland",NA
"PL",1993,"Energy",206747089.19,NA,"Poland",NA
"PL",1993,"Metals",18121882.47,NA,"Poland",NA
"PL",1993,"Minerals",18360388.29,NA,"Poland",NA
"PL",1993,"Chemicals",8632930.2,NA,"Poland",NA
"PL",1993,"Paper",592856.17,NA,"Poland",NA
"PL",1993,"Residual",111498717.19,NA,"Poland",NA
"PL",1993,"Transport",19897499.29,NA,"Poland",NA
"PL",1993,"Total",363953863.51,NA,"Poland",NA
"PL",1994,"Energy",205896759.06,NA,"Poland",NA
"PL",1994,"Metals",20086983.97,NA,"Poland",NA
"PL",1994,"Minerals",20573807.24,NA,"Poland",NA
"PL",1994,"Chemicals",8618359.55,NA,"Poland",NA
"PL",1994,"Paper",525357.68,NA,"Poland",NA
"PL",1994,"Residual",103685565.46,NA,"Poland",NA
"PL",1994,"Transport",20785982.81,NA,"Poland",NA
"PL",1994,"Total",359386832.96,NA,"Poland",NA
"PL",1995,"Energy",190544906.25,NA,"Poland",NA
"PL",1995,"Metals",23854398.95,NA,"Poland",NA
"PL",1995,"Minerals",20544262.27,NA,"Poland",NA
"PL",1995,"Chemicals",15661586.3,NA,"Poland",NA
"PL",1995,"Paper",2355626.16,NA,"Poland",NA
"PL",1995,"Residual",108111254.19,NA,"Poland",NA
"PL",1995,"Transport",21509045.09,NA,"Poland",NA
"PL",1995,"Total",361072034.12,NA,"Poland",NA
"PL",1996,"Energy",197071839.58,NA,"Poland",NA
"PL",1996,"Metals",22182080.2,NA,"Poland",NA
"PL",1996,"Minerals",20753477.92,NA,"Poland",NA
"PL",1996,"Chemicals",15657274.29,NA,"Poland",NA
"PL",1996,"Paper",2284711.01,NA,"Poland",NA
"PL",1996,"Residual",117068209.18,NA,"Poland",NA
"PL",1996,"Transport",24627292.4,NA,"Poland",NA
"PL",1996,"Total",375017592.18,NA,"Poland",NA
"PL",1997,"Energy",191346914.59,NA,"Poland",NA
"PL",1997,"Metals",23083246.65,NA,"Poland",NA
"PL",1997,"Minerals",20788615.98,NA,"Poland",NA
"PL",1997,"Chemicals",14960353.27,NA,"Poland",NA
"PL",1997,"Paper",2503317.08,NA,"Poland",NA
"PL",1997,"Residual",113544353.69,NA,"Poland",NA
"PL",1997,"Transport",26191343.15,NA,"Poland",NA
"PL",1997,"Total",366226801.26,NA,"Poland",NA
"PL",1998,"Energy",184074293.86,NA,"Poland",NA
"PL",1998,"Metals",19093303.85,NA,"Poland",NA
"PL",1998,"Minerals",19326170.55,NA,"Poland",NA
"PL",1998,"Chemicals",12959463.95,NA,"Poland",NA
"PL",1998,"Paper",2027676.38,NA,"Poland",NA
"PL",1998,"Residual",99539951.4,NA,"Poland",NA
"PL",1998,"Transport",27694461.93,NA,"Poland",NA
"PL",1998,"Total",337020859.99,NA,"Poland",NA
"PL",1999,"Energy",178582246.73,NA,"Poland",NA
"PL",1999,"Metals",16453460.97,NA,"Poland",NA
"PL",1999,"Minerals",17954843.93,NA,"Poland",NA
"PL",1999,"Chemicals",11770487.9,NA,"Poland",NA
"PL",1999,"Paper",1881298.31,NA,"Poland",NA
"PL",1999,"Residual",100618731.64,NA,"Poland",NA
"PL",1999,"Transport",30259384.27,NA,"Poland",NA
"PL",1999,"Total",327261069.48,NA,"Poland",NA
"PL",2000,"Energy",176256781.24,NA,"Poland",NA
"PL",2000,"Metals",19433587.7,NA,"Poland",NA
"PL",2000,"Minerals",17329649,NA,"Poland",NA
"PL",2000,"Chemicals",12439650.27,NA,"Poland",NA
"PL",2000,"Paper",1713553.6,NA,"Poland",NA
"PL",2000,"Residual",89654870.67,NA,"Poland",NA
"PL",2000,"Transport",26465468.93,NA,"Poland",NA
"PL",2000,"Total",316828092.48,NA,"Poland",NA
"PL",2001,"Energy",177870515.34,NA,"Poland",NA
"PL",2001,"Metals",16574447.97,NA,"Poland",NA
"PL",2001,"Minerals",14924856.16,NA,"Poland",NA
"PL",2001,"Chemicals",11719000.4,NA,"Poland",NA
"PL",2001,"Paper",1710128.51,NA,"Poland",NA
"PL",2001,"Residual",90464076.91,NA,"Poland",NA
"PL",2001,"Transport",26250774.72,NA,"Poland",NA
"PL",2001,"Total",313263025.29,NA,"Poland",NA
"PL",2002,"Energy",171648781.62,NA,"Poland",NA
"PL",2002,"Metals",15081673.56,NA,"Poland",NA
"PL",2002,"Minerals",14083581.57,NA,"Poland",NA
"PL",2002,"Chemicals",10536197.78,NA,"Poland",NA
"PL",2002,"Paper",1592893.68,NA,"Poland",NA
"PL",2002,"Residual",92492646.18,NA,"Poland",NA
"PL",2002,"Transport",25349226.33,NA,"Poland",NA
"PL",2002,"Total",305435774.39,NA,"Poland",NA
"PL",2003,"Energy",180009335.73,NA,"Poland",NA
"PL",2003,"Metals",15935101.44,NA,"Poland",NA
"PL",2003,"Minerals",14578772.75,NA,"Poland",NA
"PL",2003,"Chemicals",10104628.84,NA,"Poland",NA
"PL",2003,"Paper",1618036.7,NA,"Poland",NA
"PL",2003,"Residual",95853583.66,NA,"Poland",NA
"PL",2003,"Transport",27623207.53,NA,"Poland",NA
"PL",2003,"Total",318099459.12,NA,"Poland",NA
"PL",2004,"Energy",178677790.57,NA,"Poland",NA
"PL",2004,"Metals",17097858.54,NA,"Poland",NA
"PL",2004,"Minerals",15644504.51,NA,"Poland",NA
"PL",2004,"Chemicals",10255750.2,NA,"Poland",NA
"PL",2004,"Paper",1625806.4,NA,"Poland",NA
"PL",2004,"Residual",98853129.1399999,NA,"Poland",NA
"PL",2004,"Transport",31288105.67,NA,"Poland",NA
"PL",2004,"Total",322154839.36,NA,"Poland",NA
"PL",2005,"Energy",177260714.1,180136434,"Poland",1.0162231090775
"PL",2005,"Metals",12636669.37,7862120,"Poland",0.622167105096934
"PL",2005,"Minerals",15451086.33,13211280,"Poland",0.855038909099151
"PL",2005,"Chemicals",9818975.46,162730,"Poland",0.0165730121908259
"PL",2005,"Paper",1550600.3,1777012,"Poland",1.14601551412056
"PL",2005,"Residual",104381118.69,0,"Poland",0
"PL",2005,"Transport",33557791.1,NA,"Poland",NA
"PL",2005,"Total",321099164.25,203149576,"Poland",0.632669276715503
"PL",2006,"Energy",182456594.33,183395724,"Poland",1.00514714019216
"PL",2006,"Metals",12696522.35,9503928,"Poland",0.748545762218108
"PL",2006,"Minerals",16776830.54,14893807,"Poland",0.887760472068284
"PL",2006,"Chemicals",10373832.77,135935,"Poland",0.0131036428882013
"PL",2006,"Paper",1423048.94,1686896,"Poland",1.18540968801818
"PL",2006,"Residual",110321217.45,0,"Poland",0
"PL",2006,"Transport",37149704.78,NA,"Poland",NA
"PL",2006,"Total",334048046.38,209616290,"Poland",0.627503415366629
"PL",2007,"Energy",179135674.77,181370643,"Poland",1.01247639942669
"PL",2007,"Metals",14890929.03,9999250,"Poland",0.671499406105221
"PL",2007,"Minerals",19329987.11,16431234,"Poland",0.850038538903092
"PL",2007,"Chemicals",10441405.89,153777,"Poland",0.0147276144247276
"PL",2007,"Paper",1297338.88,1663453,"Poland",1.28220392192362
"PL",2007,"Residual",108798936.93,0,"Poland",0
"PL",2007,"Transport",41239686.91,NA,"Poland",NA
"PL",2007,"Total",333894272.61,209618357,"Poland",0.62779860032173
"PL",2008,"Energy",173401841.24,175355883,"Poland",1.01126886396377
"PL",2008,"Metals",10885798.4,10954354,"Poland",1.00629770986756
"PL",2008,"Minerals",18019922.48,15330340,"Poland",0.850743948372413
"PL",2008,"Chemicals",11291104.11,977911,"Poland",0.086608979110724
"PL",2008,"Paper",1165384.22,1488931,"Poland",1.27763099452299
"PL",2008,"Residual",112295220.36,0,"Poland",0
"PL",2008,"Transport",43131825.79,NA,"Poland",NA
"PL",2008,"Total",327059270.81,204107419,"Poland",0.624068593116179
"PL",2009,"Energy",165888634.08,168827457,"Poland",1.01771563757998
"PL",2009,"Metals",7089623.41,6907869,"Poland",0.974363319532088
"PL",2009,"Minerals",16309114.92,12929973,"Poland",0.792806541827961
"PL",2009,"Chemicals",10481566.91,932347,"Poland",0.0889511089330059
"PL",2009,"Paper",1234418.57,1576603,"Poland",1.27720291829375
"PL",2009,"Residual",112753561.81,0,"Poland",0
"PL",2009,"Transport",43952602.65,NA,"Poland",NA
"PL",2009,"Total",313756919.7,191174249,"Poland",0.609306877383906
"PL",2010,"Energy",172223218.68,174600355,"Poland",1.01380264715884
"PL",2010,"Metals",7872539.88,8591843,"Poland",1.09136862193958
"PL",2010,"Minerals",17643993.08,13841312,"Poland",0.784477297017847
"PL",2010,"Chemicals",11049686.93,909461,"Poland",0.0823064948139667
"PL",2010,"Paper",1394058.03,1783936,"Poland",1.27967126303917
"PL",2010,"Residual",121526484.45,0,"Poland",0
"PL",2010,"Transport",46507777.85,NA,"Poland",NA
"PL",2010,"Total",331709981.05,199726907,"Poland",0.602113045762992
"PL",2011,"Energy",173621825.7,174871371,"Poland",1.00719693676162
"PL",2011,"Metals",8733380.63,8989200,"Poland",1.02929213563889
"PL",2011,"Minerals",19977448.54,16189476,"Poland",0.810387571144758
"PL",2011,"Chemicals",11264066.47,978156,"Poland",0.0868386210792664
"PL",2011,"Paper",1475832.12,1998322,"Poland",1.3540307009987
"PL",2011,"Residual",116195746.89,0,"Poland",0
"PL",2011,"Transport",47071904.52,NA,"Poland",NA
"PL",2011,"Total",331268300.35,203026525,"Poland",0.612876404972928
"PL",2012,"Energy",168437757.09,171010572,"Poland",1.01527457355434
"PL",2012,"Metals",8790608.94,8375887,"Poland",0.952822160235921
"PL",2012,"Minerals",17678888.3,14261328,"Poland",0.806686922729185
"PL",2012,"Chemicals",11183711.15,952452,"Poland",0.0851642167099425
"PL",2012,"Paper",1450668.9,2036041,"Poland",1.4035187491784
"PL",2012,"Residual",116281719.86,0,"Poland",0
"PL",2012,"Transport",45121026.25,NA,"Poland",NA
"PL",2012,"Total",323823354.24,196636280,"Poland",0.607233164085701
"PL",2013,"Energy",169051895.94,173447218,"Poland",1.02599983889894
"PL",2013,"Metals",8816374.53,8984411,"Poland",1.01905958843153
"PL",2013,"Minerals",16644263.14,14044756,"Poland",0.843819632137828
"PL",2013,"Chemicals",11601804.76,6935408,"Poland",0.597786994650305
"PL",2013,"Paper",1582635.4,2323602,"Poland",1.46818528133517
"PL",2013,"Residual",111911095.65,0,"Poland",0
"PL",2013,"Transport",42192285.41,NA,"Poland",NA
"PL",2013,"Total",319608069.42,205735395,"Poland",0.643711516337346
"PL",2014,"Energy",159694457.32,163497338,"Poland",1.0238134794646
"PL",2014,"Metals",9409047.31,9573903,"Poland",1.01752097577666
"PL",2014,"Minerals",17671424.24,14893169,"Poland",0.842782607543805
"PL",2014,"Chemicals",11366421.31,7012498,"Poland",0.616948625142947
"PL",2014,"Paper",1592166.18,2152479,"Poland",1.35191855412982
"PL",2014,"Residual",107311175.79,0,"Poland",0
"PL",2014,"Transport",42586855.04,NA,"Poland",NA
"PL",2014,"Total",307044692.15,197129387,"Poland",0.642021803469889
"PL",2015,"Energy",162564486.77,164685479,"Poland",1.01304708225112
"PL",2015,"Metals",8951939.9,9781885,"Poland",1.09271120106604
"PL",2015,"Minerals",17418490.6,14674797,"Poland",0.842483848744047
"PL",2015,"Chemicals",11135204.2,7251066,"Poland",0.651183927098526
"PL",2015,"Paper",1587115.92,2307309,"Poland",1.45377471861035
"PL",2015,"Residual",108869080.19,0,"Poland",0
"PL",2015,"Transport",45091057.82,NA,"Poland",NA
"PL",2015,"Total",310526317.58,198700536,"Poland",0.639883078344267
"PL",2016,"Energy",162352924.64,163959661,"Poland",1.00989656554425
"PL",2016,"Metals",8693950.97,9565394,"Poland",1.10023555837928
"PL",2016,"Minerals",18366731.54,15117645,"Poland",0.823099361314016
"PL",2016,"Chemicals",10871466.93,7142014,"Poland",0.656950349569798
"PL",2016,"Paper",1525784.88,2267012,"Poland",1.48580054089932
"PL",2016,"Residual",119371151.08,0,"Poland",0
"PL",2016,"Transport",51514905.54,NA,"Poland",NA
"PL",2016,"Total",321182010.04,198051726,"Poland",0.616633932813779
"PL",2017,"Energy",NA,166349872,"Poland",NA
"PL",2017,"Metals",NA,10476769,"Poland",NA
"PL",2017,"Minerals",NA,16030272,"Poland",NA
"PL",2017,"Chemicals",NA,7345829,"Poland",NA
"PL",2017,"Paper",NA,1963954,"Poland",NA
"PL",2017,"Residual",NA,0,"Poland",NA
"PL",2017,"Transport",NA,NA,"Poland",NA
"PL",2017,"Total",NA,202166696,"Poland",NA
"PT",1990,"Energy",16328347.72,NA,"Portugal",NA
"PT",1990,"Metals",1331468.1,NA,"Portugal",NA
"PT",1990,"Minerals",6972793.46,NA,"Portugal",NA
"PT",1990,"Chemicals",2557704.72,NA,"Portugal",NA
"PT",1990,"Paper",753744.65,NA,"Portugal",NA
"PT",1990,"Residual",17641501.2,NA,"Portugal",NA
"PT",1990,"Transport",9428537.85,NA,"Portugal",NA
"PT",1990,"Total",45585559.85,NA,"Portugal",NA
"PT",1991,"Energy",16956350.34,NA,"Portugal",NA
"PT",1991,"Metals",1080307.77,NA,"Portugal",NA
"PT",1991,"Minerals",7352952.22,NA,"Portugal",NA
"PT",1991,"Chemicals",2461887.23,NA,"Portugal",NA
"PT",1991,"Paper",820661.85,NA,"Portugal",NA
"PT",1991,"Residual",18538564.83,NA,"Portugal",NA
"PT",1991,"Transport",10062590.48,NA,"Portugal",NA
"PT",1991,"Total",47210724.24,NA,"Portugal",NA
"PT",1992,"Energy",20039324.54,NA,"Portugal",NA
"PT",1992,"Metals",1600432.26,NA,"Portugal",NA
"PT",1992,"Minerals",7134083.74,NA,"Portugal",NA
"PT",1992,"Chemicals",2244527.5,NA,"Portugal",NA
"PT",1992,"Paper",898698.87,NA,"Portugal",NA
"PT",1992,"Residual",19549176.06,NA,"Portugal",NA
"PT",1992,"Transport",10948769.05,NA,"Portugal",NA
"PT",1992,"Total",51466242.97,NA,"Portugal",NA
"PT",1993,"Energy",18075015.67,NA,"Portugal",NA
"PT",1993,"Metals",1664650.92,NA,"Portugal",NA
"PT",1993,"Minerals",7257852.7,NA,"Portugal",NA
"PT",1993,"Chemicals",1976521.58,NA,"Portugal",NA
"PT",1993,"Paper",925330.08,NA,"Portugal",NA
"PT",1993,"Residual",20180503.5,NA,"Portugal",NA
"PT",1993,"Transport",11410185.31,NA,"Portugal",NA
"PT",1993,"Total",50079874.45,NA,"Portugal",NA
"PT",1994,"Energy",17248229.66,NA,"Portugal",NA
"PT",1994,"Metals",1582236.85,NA,"Portugal",NA
"PT",1994,"Minerals",7531952.25,NA,"Portugal",NA
"PT",1994,"Chemicals",1998022.17,NA,"Portugal",NA
"PT",1994,"Paper",1065191.03,NA,"Portugal",NA
"PT",1994,"Residual",21405953.24,NA,"Portugal",NA
"PT",1994,"Transport",12017855.61,NA,"Portugal",NA
"PT",1994,"Total",50831585.2,NA,"Portugal",NA
"PT",1995,"Energy",19883902.1,NA,"Portugal",NA
"PT",1995,"Metals",1407503.18,NA,"Portugal",NA
"PT",1995,"Minerals",7991943.88,NA,"Portugal",NA
"PT",1995,"Chemicals",2504477.48,NA,"Portugal",NA
"PT",1995,"Paper",883407.94,NA,"Portugal",NA
"PT",1995,"Residual",22133228.23,NA,"Portugal",NA
"PT",1995,"Transport",12659948.44,NA,"Portugal",NA
"PT",1995,"Total",54804462.81,NA,"Portugal",NA
"PT",1996,"Energy",15914940.55,NA,"Portugal",NA
"PT",1996,"Metals",1404980.21,NA,"Portugal",NA
"PT",1996,"Minerals",7927723.79,NA,"Portugal",NA
"PT",1996,"Chemicals",2421622.39,NA,"Portugal",NA
"PT",1996,"Paper",924724.22,NA,"Portugal",NA
"PT",1996,"Residual",23515378.72,NA,"Portugal",NA
"PT",1996,"Transport",13327842.16,NA,"Portugal",NA
"PT",1996,"Total",52109369.88,NA,"Portugal",NA
"PT",1997,"Energy",16640891.29,NA,"Portugal",NA
"PT",1997,"Metals",1522500.36,NA,"Portugal",NA
"PT",1997,"Minerals",8487111.72,NA,"Portugal",NA
"PT",1997,"Chemicals",2728927.44,NA,"Portugal",NA
"PT",1997,"Paper",875685.19,NA,"Portugal",NA
"PT",1997,"Residual",24871708.64,NA,"Portugal",NA
"PT",1997,"Transport",14113316.43,NA,"Portugal",NA
"PT",1997,"Total",55126824.64,NA,"Portugal",NA
"PT",1998,"Energy",19261008.49,NA,"Portugal",NA
"PT",1998,"Metals",1347292.2,NA,"Portugal",NA
"PT",1998,"Minerals",8420199.18,NA,"Portugal",NA
"PT",1998,"Chemicals",2816266.47,NA,"Portugal",NA
"PT",1998,"Paper",881403.45,NA,"Portugal",NA
"PT",1998,"Residual",26895104.52,NA,"Portugal",NA
"PT",1998,"Transport",15871296.59,NA,"Portugal",NA
"PT",1998,"Total",59621274.31,NA,"Portugal",NA
"PT",1999,"Energy",25321831.41,NA,"Portugal",NA
"PT",1999,"Metals",1431563.04,NA,"Portugal",NA
"PT",1999,"Minerals",8837966.38,NA,"Portugal",NA
"PT",1999,"Chemicals",2961018.04,NA,"Portugal",NA
"PT",1999,"Paper",881742.52,NA,"Portugal",NA
"PT",1999,"Residual",27809121.19,NA,"Portugal",NA
"PT",1999,"Transport",16727320.22,NA,"Portugal",NA
"PT",1999,"Total",67243242.58,NA,"Portugal",NA
"PT",2000,"Energy",21519858.99,NA,"Portugal",NA
"PT",2000,"Metals",1593330.04,NA,"Portugal",NA
"PT",2000,"Minerals",8879306.23,NA,"Portugal",NA
"PT",2000,"Chemicals",3184895.54,NA,"Portugal",NA
"PT",2000,"Paper",1051897.38,NA,"Portugal",NA
"PT",2000,"Residual",29830655.82,NA,"Portugal",NA
"PT",2000,"Transport",18492168.01,NA,"Portugal",NA
"PT",2000,"Total",66059944,NA,"Portugal",NA
"PT",2001,"Energy",21954510.5,NA,"Portugal",NA
"PT",2001,"Metals",912691.56,NA,"Portugal",NA
"PT",2001,"Minerals",8651220.4,NA,"Portugal",NA
"PT",2001,"Chemicals",2621916.15,NA,"Portugal",NA
"PT",2001,"Paper",740386.09,NA,"Portugal",NA
"PT",2001,"Residual",30848666.71,NA,"Portugal",NA
"PT",2001,"Transport",18811071.71,NA,"Portugal",NA
"PT",2001,"Total",65729391.41,NA,"Portugal",NA
"PT",2002,"Energy",25359233.3,NA,"Portugal",NA
"PT",2002,"Metals",140209.37,NA,"Portugal",NA
"PT",2002,"Minerals",9197668.13,NA,"Portugal",NA
"PT",2002,"Chemicals",2592480.75,NA,"Portugal",NA
"PT",2002,"Paper",703178.28,NA,"Portugal",NA
"PT",2002,"Residual",31587760.22,NA,"Portugal",NA
"PT",2002,"Transport",19292444.32,NA,"Portugal",NA
"PT",2002,"Total",69580530.05,NA,"Portugal",NA
"PT",2003,"Energy",20848606.95,NA,"Portugal",NA
"PT",2003,"Metals",165870.78,NA,"Portugal",NA
"PT",2003,"Minerals",8518032.06,NA,"Portugal",NA
"PT",2003,"Chemicals",2786644.46,NA,"Portugal",NA
"PT",2003,"Paper",655033.22,NA,"Portugal",NA
"PT",2003,"Residual",31485561.29,NA,"Portugal",NA
"PT",2003,"Transport",19215201.84,NA,"Portugal",NA
"PT",2003,"Total",64459748.76,NA,"Portugal",NA
"PT",2004,"Energy",22321100.19,NA,"Portugal",NA
"PT",2004,"Metals",217392.92,NA,"Portugal",NA
"PT",2004,"Minerals",9251467.49,NA,"Portugal",NA
"PT",2004,"Chemicals",3105722.29,NA,"Portugal",NA
"PT",2004,"Paper",664167.84,NA,"Portugal",NA
"PT",2004,"Residual",31686029.17,NA,"Portugal",NA
"PT",2004,"Transport",19143899.71,NA,"Portugal",NA
"PT",2004,"Total",67245879.9,NA,"Portugal",NA
"PT",2005,"Energy",25342077.65,27286388,"Portugal",1.07672261038944
"PT",2005,"Metals",239637.59,220484,"Portugal",0.920072681418637
"PT",2005,"Minerals",9345026.37,8489182,"Portugal",0.908417126275054
"PT",2005,"Chemicals",2862440.34,105860,"Portugal",0.036982430173549
"PT",2005,"Paper",604849.1,324019,"Portugal",0.535702210683623
"PT",2005,"Residual",31127296.92,0,"Portugal",0
"PT",2005,"Transport",18921067.47,NA,"Portugal",NA
"PT",2005,"Total",69521327.97,36425933,"Portugal",0.52395335451185
"PT",2006,"Energy",22372789.6,24097472,"Portugal",1.07708839312555
"PT",2006,"Metals",256006.03,237062,"Portugal",0.926001625821079
"PT",2006,"Minerals",9068154.61,8321468,"Portugal",0.91765837239072
"PT",2006,"Chemicals",2551210.8,83512,"Portugal",0.0327342609242639
"PT",2006,"Paper",637471.77,322455,"Portugal",0.505834164232873
"PT",2006,"Residual",29905544.13,0,"Portugal",0
"PT",2006,"Transport",18992045.44,NA,"Portugal",NA
"PT",2006,"Total",64791176.94,33061969,"Portugal",0.510285050549662
"PT",2007,"Energy",19723725.38,21858767,"Portugal",1.10824738120543
"PT",2007,"Metals",280641.46,234732,"Portugal",0.836412410340226
"PT",2007,"Minerals",9361220.64,8661114,"Portugal",0.925212035168952
"PT",2007,"Chemicals",3028261.71,122035,"Portugal",0.0402986966407207
"PT",2007,"Paper",596686.55,320630,"Portugal",0.537350808393452
"PT",2007,"Residual",29297471.68,0,"Portugal",0
"PT",2007,"Transport",18601334.01,NA,"Portugal",NA
"PT",2007,"Total",62288007.42,31197278,"Portugal",0.500855289681058
"PT",2008,"Energy",19119646.29,21570185,"Portugal",1.12816862157548
"PT",2008,"Metals",239868.54,204304,"Portugal",0.8517332035289
"PT",2008,"Minerals",8944429.96,7706407,"Portugal",0.861587271012629
"PT",2008,"Chemicals",2677268.85,88967,"Portugal",0.0332305065290697
"PT",2008,"Paper",673145.99,341777,"Portugal",0.507730871278012
"PT",2008,"Residual",28287376,0,"Portugal",0
"PT",2008,"Transport",18354430.42,NA,"Portugal",NA
"PT",2008,"Total",59941735.63,29911640,"Portugal",0.49901191024288
"PT",2009,"Energy",19265125.29,21501109,"Portugal",1.11606380318537
"PT",2009,"Metals",175844.67,154594,"Portugal",0.879150900621554
"PT",2009,"Minerals",7373087.48,6230900,"Portugal",0.845086948568254
"PT",2009,"Chemicals",1553663.18,18,"Portugal",1.1585522674226e-05
"PT",2009,"Paper",801949.71,375339,"Portugal",0.468033089007539
"PT",2009,"Residual",27926697.41,0,"Portugal",0
"PT",2009,"Transport",18310039.31,NA,"Portugal",NA
"PT",2009,"Total",57096367.74,28261960,"Portugal",0.494987003879067
"PT",2010,"Energy",14376970.47,17171826,"Portugal",1.19439808517601
"PT",2010,"Metals",143149.88,127565,"Portugal",0.891128934233127
"PT",2010,"Minerals",7549722.47,6479730,"Portugal",0.858273933346321
"PT",2010,"Chemicals",1943015.44,0,"Portugal",0
"PT",2010,"Paper",1045261.73,388069,"Portugal",0.371264907976684
"PT",2010,"Residual",27839449.86,0,"Portugal",0
"PT",2010,"Transport",18088550.46,NA,"Portugal",NA
"PT",2010,"Total",52897569.85,24167190,"Portugal",0.456867679716292
"PT",2011,"Energy",16352451.87,18921028,"Portugal",1.1570759021595
"PT",2011,"Metals",155919.95,142192,"Portugal",0.911955141083614
"PT",2011,"Minerals",6636515.14,5588812,"Portugal",0.842130528161501
"PT",2011,"Chemicals",1845846.24,NA,"Portugal",NA
"PT",2011,"Paper",1045821.41,358486,"Portugal",0.342779366125235
"PT",2011,"Residual",25677326.43,0,"Portugal",0
"PT",2011,"Transport",16817814.88,NA,"Portugal",NA
"PT",2011,"Total",51713881.04,25010518,"Portugal",0.483632585623475
"PT",2012,"Energy",17325589.31,19617942,"Portugal",1.13231022904813
"PT",2012,"Metals",171725.15,153674,"Portugal",0.894883480957798
"PT",2012,"Minerals",6225175.19,5110985,"Portugal",0.821018661163173
"PT",2012,"Chemicals",1383064.18,NA,"Portugal",NA
"PT",2012,"Paper",1003978.85,371794,"Portugal",0.370320550079317
"PT",2012,"Residual",23778114.15,0,"Portugal",0
"PT",2012,"Transport",15419735.41,NA,"Portugal",NA
"PT",2012,"Total",49887646.83,25254395,"Portugal",0.506225420614813
"PT",2013,"Energy",15118259.02,17962158,"Portugal",1.18811021667494
"PT",2013,"Metals",178177.19,154326,"Portugal",0.866137803609991
"PT",2013,"Minerals",6479112.96,5905554,"Portugal",0.911475696821313
"PT",2013,"Chemicals",1612985.38,210968,"Portugal",0.130793497954706
"PT",2013,"Paper",964828.28,427687,"Portugal",0.443277844219077
"PT",2013,"Residual",23735475.05,0,"Portugal",0
"PT",2013,"Transport",15076819.17,NA,"Portugal",NA
"PT",2013,"Total",48088837.88,24660693,"Portugal",0.512815324453002
"PT",2014,"Energy",14444125.88,17082206,"Portugal",1.18264034403444
"PT",2014,"Metals",178715.68,156437,"Portugal",0.875340093269936
"PT",2014,"Minerals",6932406.44,6392048,"Portugal",0.922053266109423
"PT",2014,"Chemicals",1619501.16,119689,"Portugal",0.0739048559866422
"PT",2014,"Paper",1007039.93,446414,"Portugal",0.443293246574642
"PT",2014,"Residual",23781102.78,0,"Portugal",0
"PT",2014,"Transport",15390889.84,NA,"Portugal",NA
"PT",2014,"Total",47962891.87,24196794,"Portugal",0.504489889091419
"PT",2015,"Energy",18245959.38,20988097,"Portugal",1.15028739036906
"PT",2015,"Metals",226755.09,191211,"Portugal",0.843248987266394
"PT",2015,"Minerals",6776902.99,6177710,"Portugal",0.91158306517237
"PT",2015,"Chemicals",1693435.08,96089,"Portugal",0.0567420630024979
"PT",2015,"Paper",1108815.33,493956,"Portugal",0.445480853876723
"PT",2015,"Residual",24153353.72,0,"Portugal",0
"PT",2015,"Transport",15488590.02,NA,"Portugal",NA
"PT",2015,"Total",52205221.59,27947063,"Portugal",0.535330799273023
"PT",2016,"Energy",17255727.09,19727069,"Portugal",1.14321864834268
"PT",2016,"Metals",157727.26,147481,"Portugal",0.935038115795583
"PT",2016,"Minerals",5721082.32,5170103,"Portugal",0.9036931669251
"PT",2016,"Chemicals",1717162.6,87021,"Portugal",0.0506772043602627
"PT",2016,"Paper",1204780.87,613458,"Portugal",0.509186371792241
"PT",2016,"Residual",24228991.43,0,"Portugal",0
"PT",2016,"Transport",15751138.55,NA,"Portugal",NA
"PT",2016,"Total",50285471.57,25745132,"Portugal",0.511979528006642
"PT",2017,"Energy",NA,23294077,"Portugal",NA
"PT",2017,"Metals",NA,135143,"Portugal",NA
"PT",2017,"Minerals",NA,5556965,"Portugal",NA
"PT",2017,"Chemicals",NA,96701,"Portugal",NA
"PT",2017,"Paper",NA,982368,"Portugal",NA
"PT",2017,"Residual",NA,0,"Portugal",NA
"PT",2017,"Transport",NA,NA,"Portugal",NA
"PT",2017,"Total",NA,30065254,"Portugal",NA
"RO",1990,"Energy",70723309.12,NA,"Romania",NA
"RO",1990,"Metals",19274513.54,NA,"Romania",NA
